datetime,datetime,year,month,day,random,sazonal,timeSeries
2050-01-01 00:00:00,2050-01-01 00:00:00,2050,1,1,0.4364638237175339,1.0,10.436463823717533
2050-01-01 01:00:00,2050-01-01 01:00:00,2050,1,1,0.23702982593505895,0.9999997588734665,10.237027414669724
2050-01-01 02:00:00,2050-01-01 02:00:00,2050,1,1,0.2915415761194353,0.9999990354939822,10.291531931059257
2050-01-01 03:00:00,2050-01-01 03:00:00,2050,1,1,0.19449062437336728,0.999997829861896,10.194468922992327
2050-01-01 04:00:00,2050-01-01 04:00:00,2050,1,1,0.8091400798853722,0.9999961419777894,10.809101499663265
2050-01-01 05:00:00,2050-01-01 05:00:00,2050,1,1,0.9334846623677644,0.9999939718424762,10.933424380792527
2050-01-01 06:00:00,2050-01-01 06:00:00,2050,1,1,0.9499834224493627,0.9999913194570031,10.949896617019393
2050-01-01 07:00:00,2050-01-01 07:00:00,2050,1,1,0.7353141664372957,0.9999881848226492,10.735196014663789
2050-01-01 08:00:00,2050-01-01 08:00:00,2050,1,1,0.7390504181347166,0.9999845679409262,10.738896097543979
2050-01-01 09:00:00,2050-01-01 09:00:00,2050,1,1,0.438692046444797,0.9999804688135782,10.438496734580578
2050-01-01 10:00:00,2050-01-01 10:00:00,2050,1,1,0.6756902325627996,0.9999758874425823,10.675449106988623
2050-01-01 11:00:00,2050-01-01 11:00:00,2050,1,1,0.32795015103277203,0.9999708238301476,10.327658389334248
2050-01-01 12:00:00,2050-01-01 12:00:00,2050,1,1,0.9248267436311498,0.9999652779787161,10.924479523418311
2050-01-01 13:00:00,2050-01-01 13:00:00,2050,1,1,0.8467545354310168,0.9999592498909624,10.846347034340642
2050-01-01 14:00:00,2050-01-01 14:00:00,2050,1,1,0.47245724315205584,0.9999527395697936,10.47198463884999
2050-01-01 15:00:00,2050-01-01 15:00:00,2050,1,1,0.9469028571908105,0.9999457470183493,10.946360327374304
2050-01-01 16:00:00,2050-01-01 16:00:00,2050,1,1,0.38620126169297997,0.9999382722400014,10.385583984092994
2050-01-01 17:00:00,2050-01-01 17:00:00,2050,1,1,0.525480441103769,0.9999303152383551,10.524783593487319
2050-01-01 18:00:00,2050-01-01 18:00:00,2050,1,1,0.8057333213836633,0.9999218760172474,10.804952081556136
2050-01-01 19:00:00,2050-01-01 19:00:00,2050,1,1,0.9416838706241637,0.999912954580748,10.940813416431645
2050-01-01 20:00:00,2050-01-01 20:00:00,2050,1,1,0.1040660603872392,0.9999035509331596,10.103101569718836
