datetime,datetime,year,month,day,random,sazonal,timeSeries
2004-01-01 00:00:00,2004-01-01 00:00:00,2004,1,1,0.5118051539911657,1.0,10.511805153991165
2004-01-01 01:00:00,2004-01-01 01:00:00,2004,1,1,0.05616263815093803,0.9999997588734665,10.056160226885604
2004-01-01 02:00:00,2004-01-01 02:00:00,2004,1,1,0.17321240307955477,0.9999990354939822,10.173202758019377
2004-01-01 03:00:00,2004-01-01 03:00:00,2004,1,1,0.5981291349462089,0.999997829861896,10.598107433565168
2004-01-01 04:00:00,2004-01-01 04:00:00,2004,1,1,0.584236419942074,0.9999961419777894,10.584197839719968
2004-01-01 05:00:00,2004-01-01 05:00:00,2004,1,1,0.9947938443385261,0.9999939718424762,10.994733562763289
2004-01-01 06:00:00,2004-01-01 06:00:00,2004,1,1,0.699764048481242,0.9999913194570031,10.699677243051273
2004-01-01 07:00:00,2004-01-01 07:00:00,2004,1,1,0.03969174031107048,0.9999881848226492,10.039573588537563
2004-01-01 08:00:00,2004-01-01 08:00:00,2004,1,1,0.9882652721653915,0.9999845679409262,10.988110951574653
2004-01-01 09:00:00,2004-01-01 09:00:00,2004,1,1,0.4247783448188026,0.9999804688135782,10.424583032954585
2004-01-01 10:00:00,2004-01-01 10:00:00,2004,1,1,0.7629979690280305,0.9999758874425823,10.762756843453852
2004-01-01 11:00:00,2004-01-01 11:00:00,2004,1,1,0.0903733000771485,0.9999708238301476,10.090081538378625
2004-01-01 12:00:00,2004-01-01 12:00:00,2004,1,1,0.3491071468050482,0.9999652779787161,10.34875992659221
2004-01-01 13:00:00,2004-01-01 13:00:00,2004,1,1,0.9670669734683164,0.9999592498909624,10.966659472377941
2004-01-01 14:00:00,2004-01-01 14:00:00,2004,1,1,0.17230024684635425,0.9999527395697936,10.17182764254429
2004-01-01 15:00:00,2004-01-01 15:00:00,2004,1,1,0.1863493646645994,0.9999457470183493,10.185806834848092
2004-01-01 16:00:00,2004-01-01 16:00:00,2004,1,1,0.9907457223124589,0.9999382722400014,10.990128444712473
