datetime,datetime,year,month,day,random,sazonal,timeSeries
2007-01-01 00:00:00,2007-01-01 00:00:00,2007,1,1,0.5137170904221683,1.0,10.513717090422169
2007-01-01 01:00:00,2007-01-01 01:00:00,2007,1,1,0.6338855582037086,0.9999997588734665,10.633883146938373
2007-01-01 02:00:00,2007-01-01 02:00:00,2007,1,1,0.40014285733186983,0.9999990354939822,10.400133212271692
2007-01-01 03:00:00,2007-01-01 03:00:00,2007,1,1,0.05424252504889471,0.999997829861896,10.054220823667855
2007-01-01 04:00:00,2007-01-01 04:00:00,2007,1,1,0.564995805905141,0.9999961419777894,10.564957225683035
2007-01-01 05:00:00,2007-01-01 05:00:00,2007,1,1,0.8750459592856936,0.9999939718424762,10.874985677710455
2007-01-01 06:00:00,2007-01-01 06:00:00,2007,1,1,0.38605451408530933,0.9999913194570031,10.38596770865534
2007-01-01 07:00:00,2007-01-01 07:00:00,2007,1,1,0.9222135873223425,0.9999881848226492,10.922095435548835
2007-01-01 08:00:00,2007-01-01 08:00:00,2007,1,1,0.11856730784414016,0.9999845679409262,10.118412987253402
2007-01-01 09:00:00,2007-01-01 09:00:00,2007,1,1,0.7730470169438634,0.9999804688135782,10.772851705079646
2007-01-01 10:00:00,2007-01-01 10:00:00,2007,1,1,0.1844679545315765,0.9999758874425823,10.1842268289574
2007-01-01 11:00:00,2007-01-01 11:00:00,2007,1,1,0.26365499473960086,0.9999708238301476,10.263363233041078
2007-01-01 12:00:00,2007-01-01 12:00:00,2007,1,1,0.5225219658475801,0.9999652779787161,10.522174745634743
2007-01-01 13:00:00,2007-01-01 13:00:00,2007,1,1,0.6422554234073299,0.9999592498909624,10.641847922316954
2007-01-01 14:00:00,2007-01-01 14:00:00,2007,1,1,0.27088250537027625,0.9999527395697936,10.270409901068211
2007-01-01 15:00:00,2007-01-01 15:00:00,2007,1,1,0.23382923913520615,0.9999457470183493,10.2332867093187
2007-01-01 16:00:00,2007-01-01 16:00:00,2007,1,1,0.6412512007276608,0.9999382722400014,10.640633923127675
2007-01-01 17:00:00,2007-01-01 17:00:00,2007,1,1,0.387016314256972,0.9999303152383551,10.386319466640522
2007-01-01 18:00:00,2007-01-01 18:00:00,2007,1,1,0.7669619554108018,0.9999218760172474,10.766180715583275
2007-01-01 19:00:00,2007-01-01 19:00:00,2007,1,1,0.051972249719794195,0.999912954580748,10.051101795527275
2007-01-01 20:00:00,2007-01-01 20:00:00,2007,1,1,0.4596293115972623,0.9999035509331596,10.45866482092886
2007-01-01 21:00:00,2007-01-01 21:00:00,2007,1,1,0.7210263731327687,0.9998936650790171,10.71996302392294
2007-01-01 22:00:00,2007-01-01 22:00:00,2007,1,1,0.1586626069896473,0.9998832970230879,10.157495577220526
2007-01-01 23:00:00,2007-01-01 23:00:00,2007,1,1,0.18599123460253353,0.9998724467703719,10.184715702306253
2007-01-02 00:00:00,2007-01-02 00:00:00,2007,1,2,0.8795029482840382,0.9998611143261019,10.878114091545058
2007-01-02 01:00:00,2007-01-02 01:00:00,2007,1,2,0.4245450776234415,0.9998492996957429,10.423038074580871
2007-01-02 02:00:00,2007-01-02 02:00:00,2007,1,2,0.8493707014457117,0.9998370028849926,10.847740730295637
2007-01-02 03:00:00,2007-01-02 03:00:00,2007,1,2,0.47563827980240847,0.999824223899781,10.473880518800218
2007-01-02 04:00:00,2007-01-02 04:00:00,2007,1,2,0.8782521421662858,0.9998109627462709,10.876361769628994
2007-01-02 05:00:00,2007-01-02 05:00:00,2007,1,2,0.6699142031338734,0.9997972194308576,10.66788639744245
2007-01-02 06:00:00,2007-01-02 06:00:00,2007,1,2,0.7510976788160396,0.9997829939601689,10.748927618417728
2007-01-02 07:00:00,2007-01-02 07:00:00,2007,1,2,0.7290191478249206,0.999768286341065,10.72670201123557
2007-01-02 08:00:00,2007-01-02 08:00:00,2007,1,2,0.18026905445300645,0.9997530965806385,10.177800020259392
2007-01-02 09:00:00,2007-01-02 09:00:00,2007,1,2,0.40156182090104986,0.999737424686215,10.398936067763199
2007-01-02 10:00:00,2007-01-02 10:00:00,2007,1,2,0.9636487339511309,0.9997212706653522,10.960861440604653
2007-01-02 11:00:00,2007-01-02 11:00:00,2007,1,2,0.06294770810364347,0.9997046345258405,10.059994053362047
2007-01-02 12:00:00,2007-01-02 12:00:00,2007,1,2,0.44706059333499115,0.9996875162757026,10.443935756092017
2007-01-02 13:00:00,2007-01-02 13:00:00,2007,1,2,0.17331710145524803,0.9996699159231939,10.170016260687188
2007-01-02 14:00:00,2007-01-02 14:00:00,2007,1,2,0.1644123971731044,0.9996518334768022,10.160930731941125
2007-01-02 15:00:00,2007-01-02 15:00:00,2007,1,2,0.8472264574701934,0.9996332689452478,10.843559146922672
2007-01-02 16:00:00,2007-01-02 16:00:00,2007,1,2,0.6837793157313401,0.9996142223374836,10.679921539106175
2007-01-02 17:00:00,2007-01-02 17:00:00,2007,1,2,0.46763339802976933,0.9995946936626949,10.463580334656719
2007-01-02 18:00:00,2007-01-02 18:00:00,2007,1,2,0.11252302218027466,0.9995746829302993,10.108269851483268
2007-01-02 19:00:00,2007-01-02 19:00:00,2007,1,2,0.3299259592039545,0.9995541901499472,10.325467860703426
2007-01-02 20:00:00,2007-01-02 20:00:00,2007,1,2,0.9371908289350631,0.9995332153315211,10.932522982250275
2007-01-02 21:00:00,2007-01-02 21:00:00,2007,1,2,0.23913168601635448,0.9995117584851364,10.23424927086772
2007-01-02 22:00:00,2007-01-02 22:00:00,2007,1,2,0.41970229949940274,0.9994898196211406,10.414600495710808
2007-01-02 23:00:00,2007-01-02 23:00:00,2007,1,2,0.8946342411396683,0.9994673987501137,10.889308228640806
2007-01-03 00:00:00,2007-01-03 00:00:00,2007,1,3,0.5933152526164374,0.9994444958828685,10.587760211445122
2007-01-03 01:00:00,2007-01-03 01:00:00,2007,1,3,0.7082368804407543,0.9994211110304497,10.702447990745252
2007-01-03 02:00:00,2007-01-03 02:00:00,2007,1,3,0.6830638728652408,0.999397244204135,10.67703631490659
2007-01-03 03:00:00,2007-01-03 03:00:00,2007,1,3,0.5411773650852512,0.999372895415434,10.534906319239589
2007-01-03 04:00:00,2007-01-03 04:00:00,2007,1,3,0.7562065060686607,0.999348064676089,10.749687152829551
2007-01-03 05:00:00,2007-01-03 05:00:00,2007,1,3,0.253839041083601,0.999322751998075,10.24706656106435
2007-01-03 06:00:00,2007-01-03 06:00:00,2007,1,3,0.8001347236299386,0.9992969573935987,10.793104297565925
2007-01-03 07:00:00,2007-01-03 07:00:00,2007,1,3,0.4293902414027577,0.9992706808750998,10.422097050153756
2007-01-03 08:00:00,2007-01-03 08:00:00,2007,1,3,0.417632187832228,0.9992439224552503,10.41007141238473
2007-01-03 09:00:00,2007-01-03 09:00:00,2007,1,3,0.8018905617645404,0.9992166821469545,10.794057383234085
2007-01-03 10:00:00,2007-01-03 10:00:00,2007,1,3,0.5004998292366499,0.999188959963349,10.49238942887014
2007-01-03 11:00:00,2007-01-03 11:00:00,2007,1,3,0.18573036618426664,0.9991607559178031,10.177337925362297
2007-01-03 12:00:00,2007-01-03 12:00:00,2007,1,3,0.16989715562490393,0.9991320700239181,10.161217855864086
2007-01-03 13:00:00,2007-01-03 13:00:00,2007,1,3,0.9362402291306505,0.9991029022955281,10.927269252085932
2007-01-03 14:00:00,2007-01-03 14:00:00,2007,1,3,0.8691920738786083,0.9990732527466991,10.859924601345599
2007-01-03 15:00:00,2007-01-03 15:00:00,2007,1,3,0.8944193021652965,0.9990431213917298,10.884850516082594
2007-01-03 16:00:00,2007-01-03 16:00:00,2007,1,3,0.18891227605860927,0.9990125082451511,10.17903735851012
2007-01-03 17:00:00,2007-01-03 17:00:00,2007,1,3,0.8660991929340691,0.9989814133217262,10.855913326151331
2007-01-03 18:00:00,2007-01-03 18:00:00,2007,1,3,0.954056981920861,0.9989498366364509,10.943555348285368
2007-01-03 19:00:00,2007-01-03 19:00:00,2007,1,3,0.16157163741469582,0.998917778204553,10.150749419460226
