datetime,datetime,year,month,day,random,sazonal,timeSeries
2002-01-01 00:00:00,2002-01-01 00:00:00,2002,1,1,0.3718288270771235,1.0,10.371828827077124
2002-01-01 01:00:00,2002-01-01 01:00:00,2002,1,1,0.7957142471174004,0.9999997588734665,10.795711835852066
2002-01-01 02:00:00,2002-01-01 02:00:00,2002,1,1,0.09428274175847606,0.9999990354939822,10.094273096698299
2002-01-01 03:00:00,2002-01-01 03:00:00,2002,1,1,0.9492746595228407,0.999997829861896,10.9492529581418
2002-01-01 04:00:00,2002-01-01 04:00:00,2002,1,1,0.18567341589487962,0.9999961419777894,10.185634835672772
2002-01-01 05:00:00,2002-01-01 05:00:00,2002,1,1,0.7564868646165561,0.9999939718424762,10.75642658304132
2002-01-01 06:00:00,2002-01-01 06:00:00,2002,1,1,0.2817021590745419,0.9999913194570031,10.281615353644572
2002-01-01 07:00:00,2002-01-01 07:00:00,2002,1,1,0.36599977128835626,0.9999881848226492,10.365881619514848
2002-01-01 08:00:00,2002-01-01 08:00:00,2002,1,1,0.6518714829926304,0.9999845679409262,10.651717162401892
2002-01-01 09:00:00,2002-01-01 09:00:00,2002,1,1,0.6420226195475023,0.9999804688135782,10.641827307683284
2002-01-01 10:00:00,2002-01-01 10:00:00,2002,1,1,0.2186332075589661,0.9999758874425823,10.218392081984788
2002-01-01 11:00:00,2002-01-01 11:00:00,2002,1,1,0.36913406266656246,0.9999708238301476,10.368842300968039
2002-01-01 12:00:00,2002-01-01 12:00:00,2002,1,1,0.9197798616045204,0.9999652779787161,10.919432641391683
2002-01-01 13:00:00,2002-01-01 13:00:00,2002,1,1,0.4017652534963626,0.9999592498909624,10.401357752405987
2002-01-01 14:00:00,2002-01-01 14:00:00,2002,1,1,0.642173249359765,0.9999527395697936,10.6417006450577
2002-01-01 15:00:00,2002-01-01 15:00:00,2002,1,1,0.07340811996422891,0.9999457470183493,10.072865590147723
2002-01-01 16:00:00,2002-01-01 16:00:00,2002,1,1,0.848593301222459,0.9999382722400014,10.847976023622474
2002-01-01 17:00:00,2002-01-01 17:00:00,2002,1,1,0.49919441969379363,0.9999303152383551,10.498497572077344
2002-01-01 18:00:00,2002-01-01 18:00:00,2002,1,1,0.589148617041852,0.9999218760172474,10.588367377214325
2002-01-01 19:00:00,2002-01-01 19:00:00,2002,1,1,0.1391605817778161,0.999912954580748,10.138290127585297
2002-01-01 20:00:00,2002-01-01 20:00:00,2002,1,1,0.8579453074347841,0.9999035509331596,10.85698081676638
2002-01-01 21:00:00,2002-01-01 21:00:00,2002,1,1,0.9548327987271786,0.9998936650790171,10.953769449517349
2002-01-01 22:00:00,2002-01-01 22:00:00,2002,1,1,0.6465143601844601,0.9998832970230879,10.645347330415339
2002-01-01 23:00:00,2002-01-01 23:00:00,2002,1,1,0.9836830121565736,0.9998724467703719,10.982407479860292
2002-01-02 00:00:00,2002-01-02 00:00:00,2002,1,2,0.2453469454937689,0.9998611143261019,10.243958088754788
2002-01-02 01:00:00,2002-01-02 01:00:00,2002,1,2,0.14605239928856772,0.9998492996957429,10.144545396245997
2002-01-02 02:00:00,2002-01-02 02:00:00,2002,1,2,0.37052537205188907,0.9998370028849926,10.368895400901815
2002-01-02 03:00:00,2002-01-02 03:00:00,2002,1,2,0.8605172027459458,0.999824223899781,10.858759441743755
2002-01-02 04:00:00,2002-01-02 04:00:00,2002,1,2,0.48433880855730704,0.9998109627462709,10.482448436020016
2002-01-02 05:00:00,2002-01-02 05:00:00,2002,1,2,0.658780732311707,0.9997972194308576,10.656752926620284
2002-01-02 06:00:00,2002-01-02 06:00:00,2002,1,2,0.9713774343668627,0.9997829939601689,10.969207373968551
2002-01-02 07:00:00,2002-01-02 07:00:00,2002,1,2,0.3799097077179714,0.999768286341065,10.37759257112862
2002-01-02 08:00:00,2002-01-02 08:00:00,2002,1,2,0.7069784682246494,0.9997530965806385,10.704509434031035
2002-01-02 09:00:00,2002-01-02 09:00:00,2002,1,2,0.38737857401196896,0.999737424686215,10.384752820874118
2002-01-02 10:00:00,2002-01-02 10:00:00,2002,1,2,0.10118958087275998,0.9997212706653522,10.098402287526282
2002-01-02 11:00:00,2002-01-02 11:00:00,2002,1,2,0.14637982871296273,0.9997046345258405,10.143426173971367
2002-01-02 12:00:00,2002-01-02 12:00:00,2002,1,2,0.23618620178379734,0.9996875162757026,10.233061364540823
2002-01-02 13:00:00,2002-01-02 13:00:00,2002,1,2,0.02554065198531008,0.9996699159231939,10.022239811217249
2002-01-02 14:00:00,2002-01-02 14:00:00,2002,1,2,0.1582839216390184,0.9996518334768022,10.15480225640704
2002-01-02 15:00:00,2002-01-02 15:00:00,2002,1,2,0.4369596107487902,0.9996332689452478,10.433292300201268
2002-01-02 16:00:00,2002-01-02 16:00:00,2002,1,2,0.013155568377371862,0.9996142223374836,10.009297791752207
2002-01-02 17:00:00,2002-01-02 17:00:00,2002,1,2,0.07186232068040355,0.9995946936626949,10.067809257307355
2002-01-02 18:00:00,2002-01-02 18:00:00,2002,1,2,0.382774963335786,0.9995746829302993,10.378521792638779
2002-01-02 19:00:00,2002-01-02 19:00:00,2002,1,2,0.17280024866781862,0.9995541901499472,10.168342150167291
2002-01-02 20:00:00,2002-01-02 20:00:00,2002,1,2,0.45285955251277576,0.9995332153315211,10.448191705827986
2002-01-02 21:00:00,2002-01-02 21:00:00,2002,1,2,0.871602971891522,0.9995117584851364,10.866720556742886
2002-01-02 22:00:00,2002-01-02 22:00:00,2002,1,2,0.796379460622465,0.9994898196211406,10.79127765683387
2002-01-02 23:00:00,2002-01-02 23:00:00,2002,1,2,0.09382879916794629,0.9994673987501137,10.088502786669084
2002-01-03 00:00:00,2002-01-03 00:00:00,2002,1,3,0.46607598638502257,0.9994444958828685,10.460520945213709
2002-01-03 01:00:00,2002-01-03 01:00:00,2002,1,3,0.2019832412890571,0.9994211110304497,10.196194351593554
2002-01-03 02:00:00,2002-01-03 02:00:00,2002,1,3,0.04048835933445294,0.999397244204135,10.034460801375804
2002-01-03 03:00:00,2002-01-03 03:00:00,2002,1,3,0.8354819923737481,0.999372895415434,10.829210946528086
2002-01-03 04:00:00,2002-01-03 04:00:00,2002,1,3,0.3224906478767454,0.999348064676089,10.315971294637636
2002-01-03 05:00:00,2002-01-03 05:00:00,2002,1,3,0.6650588245033627,0.999322751998075,10.658286344484113
2002-01-03 06:00:00,2002-01-03 06:00:00,2002,1,3,0.7148400983768419,0.9992969573935987,10.707809672312829
2002-01-03 07:00:00,2002-01-03 07:00:00,2002,1,3,0.4582115638352793,0.9992706808750998,10.450918372586278
2002-01-03 08:00:00,2002-01-03 08:00:00,2002,1,3,0.5345263269385522,0.9992439224552503,10.526965551491054
2002-01-03 09:00:00,2002-01-03 09:00:00,2002,1,3,0.6957371645170929,0.9992166821469545,10.687903985986637
2002-01-03 10:00:00,2002-01-03 10:00:00,2002,1,3,0.9824079594418317,0.999188959963349,10.974297559075321
2002-01-03 11:00:00,2002-01-03 11:00:00,2002,1,3,0.6931959040770985,0.9991607559178031,10.684803463255129
2002-01-03 12:00:00,2002-01-03 12:00:00,2002,1,3,0.16593076987017874,0.9991320700239181,10.157251470109362
2002-01-03 13:00:00,2002-01-03 13:00:00,2002,1,3,0.3363350630156816,0.9991029022955281,10.327364085970963
2002-01-03 14:00:00,2002-01-03 14:00:00,2002,1,3,0.9306997217382352,0.9990732527466991,10.921432249205226
2002-01-03 15:00:00,2002-01-03 15:00:00,2002,1,3,0.586049541875104,0.9990431213917298,10.576480755792401
2002-01-03 16:00:00,2002-01-03 16:00:00,2002,1,3,0.02223149247109546,0.9990125082451511,10.012356574922606
2002-01-03 17:00:00,2002-01-03 17:00:00,2002,1,3,0.9415519406811633,0.9989814133217262,10.931366073898426
2002-01-03 18:00:00,2002-01-03 18:00:00,2002,1,3,0.6225395168860995,0.9989498366364509,10.612037883250608
2002-01-03 19:00:00,2002-01-03 19:00:00,2002,1,3,0.18989681619606447,0.998917778204553,10.179074598241595
